clasificacion,tipo_de_muestra,subtipo_de_muestra,analisis,naturaleza,unidades,cantidad_de_toma,tecnica,limite_maximo_permisible,NOM,UNIDADES g O mL,Unidad,nom_Nombre,descripcion,,,,,,,,,,,,,,,
CRUDO,Productos cárnicos procesados,"Crudos m no listos para el consumo como arracheras marinadas, hamburguesas crudas, chorizos y longanizas",Escherichia coli O157,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice J Normativo. Método para la enumeración de E. coli -glucuronidasa,Escherichia coli O157 en 25 g:  AUSENCIA,NOM-213-SSA1-2018,,g,Productos y servicios. Productos cárnicos procesados y los establecimientos dedicados a su proceso. Disposiciones y especificaciones sanitarias. Métodos de prueba,NOM-213-SSA1-2018. Productos y servicios. Productos cárnicos procesados. Especificaciones sanitarias. Métodos de prueba. 6.1. Especificaciones Microbiológicas. Productos cárnicos,,,,,,,,,,,,,,,
CRUDO,Productos cárnicos procesados,"Precocidos m no listos para el consumo como nuggets, pechugas precocidas y alitas precocidas",Escherichia coli,NORMATIVO,UFC/g,300,NOM-210-SSA1-2014. Apéndice J Normativo. Método para la enumeración de E. coli -glucuronidasa,500 UFC/g,NOM-213-SSA1-2018,,g,Productos y servicios. Productos cárnicos procesados y los establecimientos dedicados a su proceso. Disposiciones y especificaciones sanitarias. Métodos de prueba,NOM-213-SSA1-2018. Productos y servicios. Productos cárnicos procesados. Especificaciones sanitarias. Métodos de prueba. 6.1. Especificaciones Microbiológicas. Productos cárnicos,,,,,,,,,,,,,,,
CRUDO,Productos cárnicos procesados,"Precocidos M no listos para el consumo como nuggets, pechugas precocidas y alitas precocidas",Escherichia coli,NORMATIVO,UFC/g,300,NOM-210-SSA1-2014. Apéndice J Normativo. Método para la enumeración de E. coli -glucuronidasa,5000 UFC/g,NOM-213-SSA1-2018,,g,Productos y servicios. Productos cárnicos procesados y los establecimientos dedicados a su proceso. Disposiciones y especificaciones sanitarias. Métodos de prueba,NOM-213-SSA1-2018. Productos y servicios. Productos cárnicos procesados. Especificaciones sanitarias. Métodos de prueba. 6.1. Especificaciones Microbiológicas. Productos cárnicos,,,,,,,,,,,,,,,
CRUDO,Productos cárnicos procesados,"Precocidos M no listos para el consumo como nuggets, pechugas precocidas y alitas precocidas",Escherichia coli H7,NO NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice J Normativo. Método para la enumeración de E. coli -glucuronidasa,N/A,NOM-213-SSA1-2018,,g,Productos y servicios. Productos cárnicos procesados y los establecimientos dedicados a su proceso. Disposiciones y especificaciones sanitarias. Métodos de prueba,NOM-213-SSA1-2018. Productos y servicios. Productos cárnicos procesados. Especificaciones sanitarias. Métodos de prueba. 6.1. Especificaciones Microbiológicas. Productos cárnicos,,,,,,,,,,,,,,,
CRUDO,Productos cárnicos procesados,"Precocidos M no listos para el consumo como nuggets, pechugas precocidas y alitas precocidas",Escherichia coli O157,NO NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice J Normativo. Método para la enumeración de E. coli -glucuronidasa,N/A,NOM-213-SSA1-2018,,g,Productos y servicios. Productos cárnicos procesados y los establecimientos dedicados a su proceso. Disposiciones y especificaciones sanitarias. Métodos de prueba,NOM-213-SSA1-2018. Productos y servicios. Productos cárnicos procesados. Especificaciones sanitarias. Métodos de prueba. 6.1. Especificaciones Microbiológicas. Productos cárnicos,,,,,,,,,,,,,,,
CRUDO,Productos cárnicos procesados,"Precocidos m no listos para el consumo como nuggets, pechugas precocidas y alitas precocidas",Escherichia coli H7,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice J Normativo. Método para la enumeración de E. coli -glucuronidasa,Escherichia coli H7 en 25 g:  AUSENCIA,NOM-213-SSA1-2018,,g,Productos y servicios. Productos cárnicos procesados y los establecimientos dedicados a su proceso. Disposiciones y especificaciones sanitarias. Métodos de prueba,NOM-213-SSA1-2018. Productos y servicios. Productos cárnicos procesados. Especificaciones sanitarias. Métodos de prueba. 6.1. Especificaciones Microbiológicas. Productos cárnicos,,,,,,,,,,,,,,,
CRUDO,Productos cárnicos procesados,"Precocidos m no listos para el consumo como nuggets, pechugas precocidas y alitas precocidas",Escherichia coli O157,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice J Normativo. Método para la enumeración de E. coli -glucuronidasa,Escherichia coli O157 en 25 g:  AUSENCIA,NOM-213-SSA1-2018,,g,Productos y servicios. Productos cárnicos procesados y los establecimientos dedicados a su proceso. Disposiciones y especificaciones sanitarias. Métodos de prueba,NOM-213-SSA1-2018. Productos y servicios. Productos cárnicos procesados. Especificaciones sanitarias. Métodos de prueba. 6.1. Especificaciones Microbiológicas. Productos cárnicos,,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos o precocidos, empanizados o rebozados (capeados), empanadas y congelados",Coliformes fecales,NORMATIVO,NMP/g,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método del NMP-CF.,< 230 NMP/g,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos o precocidos, empanizados o rebozados (capeados), empanadas y congelados",Enterotoxinas estafilococcicas,,Negativo/ Positivo,300,"NOM-243-SSA1-2010. Apéndice B.15. Determinación de Enteretoxina Estafilocóccica, por el método de Elisa.",Negativo,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos o precocidos, empanizados o rebozados (capeados), empanadas y congelados",Gnathostoma,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.23. Procedimiento al trasluz para la detección de parásitos.,AUSENTE,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos o precocidos, empanizados o rebozados (capeados), empanadas y congelados",Paragonimus,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.23. Procedimiento al trasluz para la detección de parásitos.,AUSENTE,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos o precocidos, empanizados o rebozados (capeados), empanadas y congelados",Parásitos con cápsula > 3 mm de diámetro,NORMATIVO,/kg,300,NOM-242-SSA1-2009. Apéndice B.23. Procedimiento al trasluz para la detección de parásitos.,2/kg de unidad de muestra,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos o precocidos, empanizados o rebozados (capeados), empanadas y congelados",Parásitos no encapsulados > 10 mm de longitud,NORMATIVO,/kg,300,NOM-242-SSA1-2009. Apéndice B.23. Procedimiento al trasluz para la detección de parásitos.,1/kg de unidad de muestra,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos o precocidos, empanizados o rebozados (capeados), empanadas y congelados",Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos o precocidos, empanizados o rebozados (capeados), empanadas y congelados",Vibrio cholerae no O:1,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.19.2. Identificación y confirmación de V. cholerae NO O1 y V. mimicus.,Vibrio cholerae no O:1 en 50 g: AUSENCIA,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos o precocidos, empanizados o rebozados (capeados), empanadas y congelados",Vibrio cholerae O:1,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.19.2. Identificación y confirmación de V. cholerae NO O1 y V. mimicus.,Vibrio cholerae O:1 en 50 g: AUSENCIA,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos, marinados o en salmuera",Coliformes fecales,NORMATIVO,NMP/g,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método del NMP-CF.,< 230 NMP/g,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos, marinados o en salmuera",Enterotoxinas estafilococcicas,,Negativo/ Positivo,300,"NOM-243-SSA1-2010. Apéndice B.15. Determinación de Enteretoxina Estafilocóccica, por el método de Elisa.",Negativo,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos, marinados o en salmuera",Gnathostoma,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.23. Procedimiento al trasluz para la detección de parásitos.,AUSENTE,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos, marinados o en salmuera",Paragonimus,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.23. Procedimiento al trasluz para la detección de parásitos.,AUSENTE,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos, marinados o en salmuera",Parásitos con cápsula > 3 mm de diámetro,NORMATIVO,/kg,300,NOM-242-SSA1-2009. Apéndice B.23. Procedimiento al trasluz para la detección de parásitos.,2/kg de unidad de muestra,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos, marinados o en salmuera",Parásitos no encapsulados > 10 mm de longitud,NORMATIVO,/kg,300,NOM-242-SSA1-2009. Apéndice B.23. Procedimiento al trasluz para la detección de parásitos.,1/kg de unidad de muestra,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos, marinados o en salmuera",Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos, marinados o en salmuera",Vibrio cholerae no O:1,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.19.2. Identificación y confirmación de V. cholerae NO O1 y V. mimicus.,Vibrio cholerae no O:1 en 50 g: AUSENCIA,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,"Crudos, marinados o en salmuera",Vibrio cholerae O:1,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.19.2. Identificación y confirmación de V. cholerae NO O1 y V. mimicus.,Vibrio cholerae O:1 en 50 g: AUSENCIA,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.5 Semipreparados",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,Emulsionados,Coliformes fecales,NORMATIVO,NMP/g,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método del NMP-CF.,< 230 NMP/g,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.6 Emulsionados.",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,Emulsionados,Enterotoxinas estafilococcicas,,Negativo/ Positivo,300,"NOM-243-SSA1-2010. Apéndice B.15. Determinación de Enteretoxina Estafilocóccica, por el método de Elisa.",Negativo,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.6 Emulsionados.",,,,,,,,,,,,,,,
CRUDO,Productos de la pesca procesados,Emulsionados,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-242-SSA1-2009,,g,"Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba.","NOM-242-SSA1-2009. Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba. 7.1.5.2.6 Emulsionados.",,,,,,,,,,,,,,,
